strategy_name,n,year,ticker,action,shares,price,realized_gain
Top_10_MarketCap,10,2020,AAPL,SELL,0.0033,132.69,0.34
Top_10_MarketCap,10,2020,MSFT,SELL,0.0018,222.42,0.31
Top_10_MarketCap,10,2020,AMZN,SELL,0.0023,162.85,0.29
Top_10_MarketCap,10,2020,META,SELL,0.0006,273.16,0.1
Top_10_MarketCap,10,2020,AAPL,SELL,0.0005,132.69,0.05
Top_10_MarketCap,10,2020,MSFT,SELL,0.0003,222.42,0.05
Top_10_MarketCap,10,2020,AMZN,SELL,0.0003,162.85,0.04
Top_10_MarketCap,10,2020,META,SELL,0.0001,273.16,0.02
Top_10_MarketCap,10,2020,GOOGL,BUY,12.0169,87.67,0.0
Top_10_MarketCap,10,2020,TSLA,BUY,8.1779,235.22,0.0
Top_10_MarketCap,10,2020,BRK.B,BUY,0.4033,231.87,0.0
Top_10_MarketCap,10,2020,JNJ,BUY,2.3558,141.52,0.0
Top_10_MarketCap,10,2020,JPM,BUY,3.0165,114.65,0.0
Top_10_MarketCap,10,2020,V,BUY,0.2622,218.73,0.0
Top_10_MarketCap,10,2021,AAPL,SELL,0.3154,173.45,46.01
Top_10_MarketCap,10,2021,MSFT,SELL,2.6209,323.37,725.79
Top_10_MarketCap,10,2021,BRK.B,SELL,0.3205,299.0,47.71
Top_10_MarketCap,10,2021,JPM,SELL,11.6717,140.57,726.89
Top_10_MarketCap,10,2021,AMZN,SELL,6.5851,166.72,875.29
Top_10_MarketCap,10,2021,META,SELL,0.8436,336.35,195.45
Top_10_MarketCap,10,2021,V,SELL,5.353,216.51,428.37
Top_10_MarketCap,10,2021,AAPL,SELL,1.0686,173.45,155.86
Top_10_MarketCap,10,2021,MSFT,SELL,0.5247,323.37,145.3
Top_10_MarketCap,10,2021,AMZN,SELL,0.595,166.72,79.09
Top_10_MarketCap,10,2021,TSLA,SELL,0.0574,352.26,6.72
Top_10_MarketCap,10,2021,META,SELL,0.1785,336.35,41.36
Top_10_MarketCap,10,2021,BRK.B,SELL,0.1484,299.0,22.09
Top_10_MarketCap,10,2021,JNJ,SELL,0.1412,149.74,7.93
Top_10_MarketCap,10,2021,AAPL,SELL,0.1608,173.45,23.46
Top_10_MarketCap,10,2021,MSFT,SELL,0.079,323.37,21.87
Top_10_MarketCap,10,2021,AMZN,SELL,0.0895,166.72,11.9
Top_10_MarketCap,10,2021,TSLA,SELL,0.0301,352.26,3.52
Top_10_MarketCap,10,2021,META,SELL,0.0269,336.35,6.22
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0223,299.0,3.32
Top_10_MarketCap,10,2021,JNJ,SELL,0.0367,149.74,2.06
Top_10_MarketCap,10,2021,AAPL,SELL,0.0254,173.45,3.7
Top_10_MarketCap,10,2021,MSFT,SELL,0.0125,323.37,3.45
Top_10_MarketCap,10,2021,AMZN,SELL,0.0141,166.72,1.88
Top_10_MarketCap,10,2021,TSLA,SELL,0.0048,352.26,0.56
Top_10_MarketCap,10,2021,META,SELL,0.0042,336.35,0.98
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0035,299.0,0.52
Top_10_MarketCap,10,2021,JNJ,SELL,0.0058,149.74,0.33
Top_10_MarketCap,10,2021,AAPL,SELL,0.004,173.45,0.58
Top_10_MarketCap,10,2021,MSFT,SELL,0.002,323.37,0.55
Top_10_MarketCap,10,2021,AMZN,SELL,0.0022,166.72,0.3
Top_10_MarketCap,10,2021,TSLA,SELL,0.0008,352.26,0.09
Top_10_MarketCap,10,2021,META,SELL,0.0007,336.35,0.16
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0006,299.0,0.08
Top_10_MarketCap,10,2021,JNJ,SELL,0.0009,149.74,0.05
Top_10_MarketCap,10,2021,AAPL,SELL,0.0006,173.45,0.09
Top_10_MarketCap,10,2021,MSFT,SELL,0.0003,323.37,0.09
Top_10_MarketCap,10,2021,AMZN,SELL,0.0004,166.72,0.05
Top_10_MarketCap,10,2021,TSLA,SELL,0.0001,352.26,0.01
Top_10_MarketCap,10,2021,META,SELL,0.0001,336.35,0.02
Top_10_MarketCap,10,2021,JNJ,SELL,0.0001,149.74,0.01
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0001,299.0,0.02
Top_10_MarketCap,10,2021,AAPL,SELL,0.0001,173.45,0.01
Top_10_MarketCap,10,2021,GOOGL,BUY,8.6117,143.42,0.0
Top_10_MarketCap,10,2021,NVDA,BUY,64.755,29.32,0.0
Top_10_MarketCap,10,2021,UNH,BUY,3.3608,502.14,0.0
Top_10_MarketCap,10,2022,AAPL,SELL,4.3716,127.65,437.43
Top_10_MarketCap,10,2022,MSFT,SELL,1.7175,232.74,319.95
Top_10_MarketCap,10,2022,JNJ,SELL,2.3874,158.68,155.35
Top_10_MarketCap,10,2022,META,SELL,7.2128,120.34,-423.69
Top_10_MarketCap,10,2022,TSLA,SELL,8.0847,123.18,-905.81
Top_10_MarketCap,10,2022,UNH,SELL,0.3342,530.18,9.37
Top_10_MarketCap,10,2022,GOOGL,BUY,3.5261,87.95,0.0
Top_10_MarketCap,10,2022,AMZN,BUY,7.5198,84.0,0.0
Top_10_MarketCap,10,2022,BRK.B,BUY,0.101,308.9,0.0
Top_10_MarketCap,10,2022,XOM,BUY,12.7935,98.16,0.0
Top_10_MarketCap,10,2022,JPM,BUY,9.0902,122.8,0.0
Top_10_MarketCap,10,2022,NVDA,BUY,2.2367,14.58,0.0
Top_10_MarketCap,10,2023,AAPL,SELL,2.7676,190.21,450.07
Top_10_MarketCap,10,2023,BRK.B,SELL,0.7759,356.66,160.24
Top_10_MarketCap,10,2023,JNJ,SELL,7.4744,145.07,226.42
Top_10_MarketCap,10,2023,GOOGL,SELL,31.0265,139.7,2770.75
Top_10_MarketCap,10,2023,AMZN,SELL,5.1867,151.94,612.76
Top_10_MarketCap,10,2023,XOM,SELL,12.7935,92.02,-78.55
Top_10_MarketCap,10,2023,AAPL,SELL,1.0938,190.21,177.87
Top_10_MarketCap,10,2023,AMZN,SELL,0.8005,151.94,94.57
Top_10_MarketCap,10,2023,GOOGL,SELL,0.527,139.7,27.42
Top_10_MarketCap,10,2023,BRK.B,SELL,0.1615,356.66,33.36
Top_10_MarketCap,10,2023,JPM,SELL,0.1657,160.41,6.23
Top_10_MarketCap,10,2023,AAPL,SELL,0.0994,190.21,16.17
Top_10_MarketCap,10,2023,AMZN,SELL,0.0728,151.94,8.6
Top_10_MarketCap,10,2023,GOOGL,SELL,0.0479,139.7,2.49
Top_10_MarketCap,10,2023,BRK.B,SELL,0.0147,356.66,3.03
Top_10_MarketCap,10,2023,JPM,SELL,0.0254,160.41,0.96
Top_10_MarketCap,10,2023,AAPL,SELL,0.0092,190.21,1.49
Top_10_MarketCap,10,2023,AMZN,SELL,0.0067,151.94,0.79
Top_10_MarketCap,10,2023,GOOGL,SELL,0.0044,139.7,0.23
Top_10_MarketCap,10,2023,BRK.B,SELL,0.0014,356.66,0.28
Top_10_MarketCap,10,2023,JPM,SELL,0.0023,160.41,0.09
Top_10_MarketCap,10,2023,AAPL,SELL,0.0008,190.21,0.14
Top_10_MarketCap,10,2023,AMZN,SELL,0.0006,151.94,0.07
Top_10_MarketCap,10,2023,GOOGL,SELL,0.0004,139.7,0.02
Top_10_MarketCap,10,2023,BRK.B,SELL,0.0001,356.66,0.03
Top_10_MarketCap,10,2023,JPM,SELL,0.0002,160.41,0.01
Top_10_MarketCap,10,2023,MSFT,BUY,0.1726,368.18,0.0
Top_10_MarketCap,10,2023,NVDA,BUY,58.8034,49.43,0.0
Top_10_MarketCap,10,2023,META,BUY,7.7756,353.96,0.0
Top_10_MarketCap,10,2023,TSLA,BUY,6.974,248.48,0.0
Top_10_MarketCap,10,2023,UNH,BUY,0.0713,526.47,0.0
Top_10_MarketCap,10,2024,NVDA,SELL,48.4315,134.09,5074.17
Top_10_MarketCap,10,2024,UNH,SELL,3.0979,505.86,9.79
Top_10_MarketCap,10,2024,META,SELL,0.5072,592.85,121.17
Top_10_MarketCap,10,2024,TSLA,SELL,0.2557,403.84,39.73
Top_10_MarketCap,10,2024,NVDA,SELL,2.1792,134.09,228.32
Top_10_MarketCap,10,2024,META,SELL,0.2047,592.85,48.91
Top_10_MarketCap,10,2024,TSLA,SELL,0.1892,403.84,29.4
Top_10_MarketCap,10,2024,NVDA,SELL,0.1274,134.09,13.35
Top_10_MarketCap,10,2024,META,SELL,0.012,592.85,2.86
Top_10_MarketCap,10,2024,TSLA,SELL,0.0111,403.84,1.72
Top_10_MarketCap,10,2024,NVDA,SELL,0.0074,134.09,0.78
Top_10_MarketCap,10,2024,META,SELL,0.0007,592.85,0.17
Top_10_MarketCap,10,2024,TSLA,SELL,0.0006,403.84,0.1
Top_10_MarketCap,10,2024,NVDA,SELL,0.0004,134.09,0.05
Top_10_MarketCap,10,2024,AAPL,BUY,9.3789,248.62,0.0
Top_10_MarketCap,10,2024,MSFT,BUY,3.0568,415.78,0.0
Top_10_MarketCap,10,2024,AMZN,BUY,1.3221,219.39,0.0
Top_10_MarketCap,10,2024,GOOGL,BUY,2.0133,189.45,0.0
Top_10_MarketCap,10,2024,BRK.B,BUY,1.0035,453.28,0.0
Top_10_MarketCap,10,2024,AVGO,BUY,10.8219,228.9,0.0
Top_10_MarketCap,10,2024,JPM,BUY,0.4677,231.46,0.0
Top_3_MarketCap,3,2004,GE,BUY,35.0537,109.5,0.0
Top_3_MarketCap,3,2004,XOM,BUY,63.0574,51.26,0.0
Top_3_MarketCap,3,2004,MSFT,BUY,109.5882,26.73,0.0
Top_3_MarketCap,3,2005,GE,SELL,3.7969,105.15,-16.52
Top_3_MarketCap,3,2005,XOM,BUY,6.4263,56.17,0.0
Top_3_MarketCap,3,2005,MSFT,BUY,1.4267,26.83,0.0
Top_3_MarketCap,3,2006,XOM,SELL,8.7316,76.63,221.52
Top_3_MarketCap,3,2006,XOM,SELL,0.3081,76.63,7.82
Top_3_MarketCap,3,2006,XOM,SELL,0.0117,76.63,0.3
Top_3_MarketCap,3,2006,XOM,SELL,0.0004,76.63,0.01
Top_3_MarketCap,3,2006,GE,BUY,3.6774,111.63,0.0
Top_3_MarketCap,3,2006,MSFT,BUY,7.3409,29.86,0.0
Top_3_MarketCap,3,2007,XOM,SELL,2.2127,93.69,93.89
Top_3_MarketCap,3,2007,MSFT,SELL,10.4068,35.6,92.31
Top_3_MarketCap,3,2007,XOM,SELL,0.2363,93.69,10.03
Top_3_MarketCap,3,2007,MSFT,SELL,0.4382,35.6,3.89
Top_3_MarketCap,3,2007,XOM,SELL,0.0177,93.69,0.75
Top_3_MarketCap,3,2007,MSFT,SELL,0.0327,35.6,0.29
Top_3_MarketCap,3,2007,XOM,SELL,0.0013,93.69,0.06
Top_3_MarketCap,3,2007,MSFT,SELL,0.0024,35.6,0.02
Top_3_MarketCap,3,2007,MSFT,SELL,0.0002,35.6,0.0
Top_3_MarketCap,3,2007,XOM,SELL,0.0001,93.69,0.0
Top_3_MarketCap,3,2007,GE,BUY,5.0194,111.21,0.0
Top_3_MarketCap,3,2008,GE,SELL,39.9536,48.6,-2449.59
Top_3_MarketCap,3,2008,XOM,SELL,14.9709,79.83,427.72
Top_3_MarketCap,3,2008,MSFT,SELL,107.4754,19.44,-806.62
Top_3_MarketCap,3,2008,WMT,BUY,300.6534,9.34,0.0
Top_3_MarketCap,3,2008,PG,BUY,55.0818,43.9,0.0
Top_3_MarketCap,3,2009,WMT,SELL,300.6534,8.91,-129.28
Top_3_MarketCap,3,2009,PG,SELL,55.0818,40.59,-182.32
Top_3_MarketCap,3,2009,XOM,BUY,2.6184,68.19,0.0
Top_3_MarketCap,3,2009,MSFT,BUY,83.4888,30.48,0.0
Top_3_MarketCap,3,2009,AAPL,BUY,313.4911,6.99,0.0
Top_3_MarketCap,3,2010,AAPL,SELL,39.9394,10.69,147.78
Top_3_MarketCap,3,2010,XOM,BUY,3.2687,73.12,0.0
Top_3_MarketCap,3,2010,MSFT,BUY,6.734,27.91,0.0
Top_3_MarketCap,3,2011,XOM,SELL,1.3692,84.76,45.87
Top_3_MarketCap,3,2011,AAPL,SELL,28.2183,13.43,181.73
Top_3_MarketCap,3,2011,MSFT,BUY,19.0689,25.96,0.0
Top_3_MarketCap,3,2012,XOM,SELL,4.9287,86.55,173.93
Top_3_MarketCap,3,2012,MSFT,SELL,109.2917,26.73,-306.35
Top_3_MarketCap,3,2012,AAPL,BUY,9.8776,17.65,0.0
Top_3_MarketCap,3,2012,GOOGL,BUY,180.5237,17.58,0.0
Top_3_MarketCap,3,2013,GOOGL,SELL,37.0571,27.84,380.21
Top_3_MarketCap,3,2013,AAPL,BUY,36.1076,19.46,0.0
Top_3_MarketCap,3,2013,XOM,BUY,3.2511,101.2,0.0
Top_3_MarketCap,3,2014,AAPL,SELL,60.5661,27.59,1247.66
Top_3_MarketCap,3,2014,GOOGL,SELL,143.4666,26.39,1263.94
Top_3_MarketCap,3,2014,XOM,BUY,10.5099,92.45,0.0
Top_3_MarketCap,3,2014,MSFT,BUY,96.5654,46.45,0.0
Top_3_MarketCap,3,2015,MSFT,SELL,4.0417,55.48,36.5
Top_3_MarketCap,3,2015,MSFT,SELL,0.0547,55.48,0.49
Top_3_MarketCap,3,2015,MSFT,SELL,0.0009,55.48,0.01
Top_3_MarketCap,3,2015,AAPL,BUY,7.2947,26.34,0.0
Top_3_MarketCap,3,2015,XOM,BUY,0.3293,77.95,0.0
Top_3_MarketCap,3,2016,XOM,SELL,56.6724,90.26,1458.83
Top_3_MarketCap,3,2016,MSFT,SELL,1.1045,62.14,17.33
Top_3_MarketCap,3,2016,MSFT,SELL,2.3113,62.14,36.26
Top_3_MarketCap,3,2016,MSFT,SELL,0.0568,62.14,0.89
Top_3_MarketCap,3,2016,MSFT,SELL,0.0014,62.14,0.02
Top_3_MarketCap,3,2016,AAPL,BUY,4.1241,27.91,0.0
Top_3_MarketCap,3,2016,AMZN,BUY,127.055,37.48,0.0
Top_3_MarketCap,3,2017,AAPL,SELL,4.0876,42.31,144.37
Top_3_MarketCap,3,2017,AMZN,SELL,7.6755,59.45,168.63
Top_3_MarketCap,3,2017,AAPL,SELL,0.8797,42.31,31.07
Top_3_MarketCap,3,2017,AMZN,SELL,0.4411,59.45,9.69
Top_3_MarketCap,3,2017,AAPL,SELL,0.1146,42.31,4.05
Top_3_MarketCap,3,2017,AMZN,SELL,0.0574,59.45,1.26
Top_3_MarketCap,3,2017,AAPL,SELL,0.0149,42.31,0.53
Top_3_MarketCap,3,2017,AMZN,SELL,0.0075,59.45,0.16
Top_3_MarketCap,3,2017,AAPL,SELL,0.0019,42.31,0.07
Top_3_MarketCap,3,2017,AMZN,SELL,0.001,59.45,0.02
Top_3_MarketCap,3,2017,AAPL,SELL,0.0003,42.31,0.01
Top_3_MarketCap,3,2017,AMZN,SELL,0.0001,59.45,0.0
Top_3_MarketCap,3,2017,MSFT,BUY,6.9469,85.54,0.0
Top_3_MarketCap,3,2018,AAPL,SELL,2.633,39.44,85.44
Top_3_MarketCap,3,2018,AMZN,SELL,3.3447,75.11,125.86
Top_3_MarketCap,3,2018,AAPL,SELL,0.5303,39.44,17.21
Top_3_MarketCap,3,2018,AMZN,SELL,0.2613,75.11,9.83
Top_3_MarketCap,3,2018,AAPL,SELL,0.0679,39.44,2.2
Top_3_MarketCap,3,2018,AMZN,SELL,0.0334,75.11,1.26
Top_3_MarketCap,3,2018,AAPL,SELL,0.0087,39.44,0.28
Top_3_MarketCap,3,2018,AMZN,SELL,0.0043,75.11,0.16
Top_3_MarketCap,3,2018,AAPL,SELL,0.0011,39.44,0.04
Top_3_MarketCap,3,2018,AMZN,SELL,0.0005,75.11,0.02
Top_3_MarketCap,3,2018,AAPL,SELL,0.0001,39.44,0.0
Top_3_MarketCap,3,2018,MSFT,BUY,3.2378,101.57,0.0
Top_3_MarketCap,3,2019,AAPL,SELL,19.0841,73.41,1267.56
Top_3_MarketCap,3,2019,MSFT,SELL,7.6609,157.7,852.27
Top_3_MarketCap,3,2019,AAPL,SELL,3.1222,73.41,207.38
Top_3_MarketCap,3,2019,MSFT,SELL,1.3306,157.7,148.03
Top_3_MarketCap,3,2019,AAPL,SELL,0.5235,73.41,34.77
Top_3_MarketCap,3,2019,MSFT,SELL,0.2231,157.7,24.82
Top_3_MarketCap,3,2019,AAPL,SELL,0.0878,73.41,5.83
Top_3_MarketCap,3,2019,MSFT,SELL,0.0374,157.7,4.16
Top_3_MarketCap,3,2019,AAPL,SELL,0.0147,73.41,0.98
Top_3_MarketCap,3,2019,MSFT,SELL,0.0063,157.7,0.7
Top_3_MarketCap,3,2019,AAPL,SELL,0.0025,73.41,0.16
Top_3_MarketCap,3,2019,MSFT,SELL,0.0011,157.7,0.12
Top_3_MarketCap,3,2019,AAPL,SELL,0.0004,73.41,0.03
Top_3_MarketCap,3,2019,MSFT,SELL,0.0002,157.7,0.02
Top_3_MarketCap,3,2019,AMZN,BUY,24.9999,94.9,0.0
Top_3_MarketCap,3,2020,AAPL,SELL,18.6029,132.69,2338.38
Top_3_MarketCap,3,2020,AMZN,SELL,5.5452,162.85,695.21
Top_3_MarketCap,3,2020,AAPL,SELL,2.4719,132.69,310.72
Top_3_MarketCap,3,2020,AMZN,SELL,1.7304,162.85,216.94
Top_3_MarketCap,3,2020,AAPL,SELL,0.43,132.69,54.05
Top_3_MarketCap,3,2020,AMZN,SELL,0.301,162.85,37.74
Top_3_MarketCap,3,2020,AAPL,SELL,0.0748,132.69,9.4
Top_3_MarketCap,3,2020,AMZN,SELL,0.0524,162.85,6.56
Top_3_MarketCap,3,2020,AAPL,SELL,0.013,132.69,1.64
Top_3_MarketCap,3,2020,AMZN,SELL,0.0091,162.85,1.14
Top_3_MarketCap,3,2020,AAPL,SELL,0.0023,132.69,0.28
Top_3_MarketCap,3,2020,AMZN,SELL,0.0016,162.85,0.2
Top_3_MarketCap,3,2020,AAPL,SELL,0.0004,132.69,0.05
Top_3_MarketCap,3,2020,AMZN,SELL,0.0003,162.85,0.03
Top_3_MarketCap,3,2020,MSFT,BUY,13.5237,222.42,0.0
Top_3_MarketCap,3,2021,AAPL,SELL,5.7029,173.45,949.3
Top_3_MarketCap,3,2021,MSFT,SELL,13.2373,323.37,3665.66
Top_3_MarketCap,3,2021,AMZN,SELL,132.588,166.72,15700.18
Top_3_MarketCap,3,2021,AAPL,SELL,12.6637,173.45,2107.99
Top_3_MarketCap,3,2021,MSFT,SELL,6.2185,323.37,1722.04
Top_3_MarketCap,3,2021,AAPL,SELL,2.3875,173.45,397.42
Top_3_MarketCap,3,2021,MSFT,SELL,1.1724,323.37,324.66
Top_3_MarketCap,3,2021,AAPL,SELL,0.4501,173.45,74.93
Top_3_MarketCap,3,2021,MSFT,SELL,0.221,323.37,61.21
Top_3_MarketCap,3,2021,AAPL,SELL,0.0849,173.45,14.13
Top_3_MarketCap,3,2021,MSFT,SELL,0.0417,323.37,11.54
Top_3_MarketCap,3,2021,AAPL,SELL,0.016,173.45,2.66
Top_3_MarketCap,3,2021,MSFT,SELL,0.0079,323.37,2.18
Top_3_MarketCap,3,2021,AAPL,SELL,0.003,173.45,0.5
Top_3_MarketCap,3,2021,MSFT,SELL,0.0015,323.37,0.41
Top_3_MarketCap,3,2021,AAPL,SELL,0.0006,173.45,0.09
Top_3_MarketCap,3,2021,MSFT,SELL,0.0003,323.37,0.08
Top_3_MarketCap,3,2021,AAPL,SELL,0.0001,173.45,0.02
Top_3_MarketCap,3,2021,GOOGL,BUY,174.656,143.42,0.0
Top_3_MarketCap,3,2022,AAPL,SELL,9.9006,127.65,1194.61
Top_3_MarketCap,3,2022,MSFT,SELL,3.1118,232.74,579.7
Top_3_MarketCap,3,2022,AAPL,SELL,1.5029,127.65,181.34
Top_3_MarketCap,3,2022,MSFT,SELL,0.7546,232.74,140.58
Top_3_MarketCap,3,2022,AAPL,SELL,0.2727,127.65,32.9
Top_3_MarketCap,3,2022,MSFT,SELL,0.1369,232.74,25.51
Top_3_MarketCap,3,2022,AAPL,SELL,0.0495,127.65,5.97
Top_3_MarketCap,3,2022,MSFT,SELL,0.0248,232.74,4.63
Top_3_MarketCap,3,2022,AAPL,SELL,0.009,127.65,1.08
Top_3_MarketCap,3,2022,MSFT,SELL,0.0045,232.74,0.84
Top_3_MarketCap,3,2022,AAPL,SELL,0.0016,127.65,0.2
Top_3_MarketCap,3,2022,MSFT,SELL,0.0008,232.74,0.15
Top_3_MarketCap,3,2022,AAPL,SELL,0.0003,127.65,0.04
Top_3_MarketCap,3,2022,MSFT,SELL,0.0001,232.74,0.03
Top_3_MarketCap,3,2022,GOOGL,BUY,20.3149,87.95,0.0
Top_3_MarketCap,3,2023,AAPL,SELL,7.3777,190.21,1351.74
Top_3_MarketCap,3,2023,GOOGL,SELL,194.9709,139.7,401.58
Top_3_MarketCap,3,2023,AAPL,SELL,0.9124,190.21,167.17
Top_3_MarketCap,3,2023,AAPL,SELL,0.087,190.21,15.94
Top_3_MarketCap,3,2023,AAPL,SELL,0.0083,190.21,1.52
Top_3_MarketCap,3,2023,AAPL,SELL,0.0008,190.21,0.14
Top_3_MarketCap,3,2023,MSFT,BUY,4.9919,368.18,0.0
Top_3_MarketCap,3,2023,NVDA,BUY,534.3564,49.43,0.0
Top_3_MarketCap,3,2024,NVDA,SELL,182.0941,134.09,15416.08
Top_3_MarketCap,3,2024,NVDA,SELL,11.3801,134.09,963.44
Top_3_MarketCap,3,2024,NVDA,SELL,0.7112,134.09,60.21
Top_3_MarketCap,3,2024,NVDA,SELL,0.0444,134.09,3.76
Top_3_MarketCap,3,2024,NVDA,SELL,0.0028,134.09,0.24
Top_3_MarketCap,3,2024,NVDA,SELL,0.0002,134.09,0.01
Top_3_MarketCap,3,2024,AAPL,BUY,52.4048,248.62,0.0
Top_3_MarketCap,3,2024,MSFT,BUY,19.4397,415.78,0.0
Top_5_MarketCap,5,2004,GE,BUY,23.4481,109.5,0.0
Top_5_MarketCap,5,2004,XOM,BUY,42.1803,51.26,0.0
Top_5_MarketCap,5,2004,MSFT,BUY,73.3056,26.73,0.0
Top_5_MarketCap,5,2004,C,BUY,4.3473,404.1,0.0
Top_5_MarketCap,5,2004,PFE,BUY,77.2393,20.12,0.0
